Terminal Code,Customer site.,Address,Postcode 
T091B030B754G262,ธนาคารออมสิน,สาขาบิ๊กซี พิษณุโลก(G1) บิ๊กซี พิษณุโลก ชั้น 2 ห้องเลขที่ 2CR204/1A-1B เลขที่ 939 ถ.พิชัยสงคราม ต.ในเมือง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,65000
T091B0301071G262,ธนาคารออมสิน,สาขาเขาค้อ(G1) 98/1-2 หมู่ที่ 8 ต.แคมป์สน อ.เขาค้อ จ.เพชรบูรณ์ 67280,67280
T092B030B684G262,ธนาคารออมสิน,สาขาเดอะมอลล์ ท่าพระ(G2) ห้องเลขที่ BS-C5A ชั้น B ศูนย์การค้าเดอะมอลล์ ท่าพระ เลขที่ 129 ถ.รัชดาภิเษก(ท่าพระ-ตากสิน) แขวงบุคคโล เขตธนบุรี กรุงเทพฯ 10600,10600
T091B030B097G262,ธนาคารออมสิน,สาขาสกลนคร(G1) 1707 หมู่ที่ 10 ถ.ใจผาสุก ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,47000
T092B030B097G262,ธนาคารออมสิน,สาขาสกลนคร(G2) 1707 หมู่ที่ 10 ถ.ใจผาสุก ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร 47000,47000
T091B030B252G262,ธนาคารออมสิน,สาขามุขมนตรี(G1) 164/9 ถ.มุขมนตรี ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,30000
T092B030B860G262,ธนาคารออมสิน,สาขาหัวทะเล(G2) 1108/5 หมู่ที่ 1 ต.หัวทะเล อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,30000
T091B030B647G262,ธนาคารออมสิน,สาขาบิ๊กซี เคหะร่มเกล้า(G1) ห้องเลขที่ F1/4-5 ชั้น 1 ศูนย์การค้าบิ๊กซี เคหะร่มเกล้า เลขที่ 8/2 ถ.เคหะร่มเกล้า แขวงคลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพฯ 10520,10520
T091B030B699G262,ธนาคารออมสิน,สาขาสัมมากร เพลส รามคำแหง 110(G1) ห้องเลขที่ B207 ชั้น 2 โซนสถาบัน ศูนย์การค้าสัมมากร เพลส รามคำแหง เลขที่ 86/1 ซ.รามคำแหง 110 ถ.รามคำแหง แขวงสะพานสูง เขตสะพานสูง กรุงเทพฯ 10240,10240
T017B030BE51G262,ธนาคารออมสิน,ร้านผึ้งน้อย เบเกอรี่  105 หมู่ที่ 6 ต.บ้านกลาง อ.เมือง จ.ลำพูน 51000,51000
T083B030BE50G262,ธนาคารออมสิน,สวนพฤกษศาสตร์ทวีชล 200 หมู่ 7 ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่ 50220,50220
T012B030BE50G262,ธนาคารออมสิน,โรงพยาบาลสารภี 147 ม.3 ต.สารภี อ.สารภี จ.เชียงใหม่ 50140,50140
T053B030BE41G262,ธนาคารออมสิน,ตลาดโพศรี 345/22 หมู่ 2 ซ.โพธิ์สว่าง ถ.โพศรี ต.หมากแข้ง อ.เมือง จ.อุดรธานี 41000,41000
T039B030BE40G262,ธนาคารออมสิน,เทสโก้ โลตัส เอ็กซ์เพรส สาขาบ้านกอก  202/2-4 หมู่ที่ 7 ต.บ้านเป็ด อ.เมืองขอนแก่น จ.ขอนแก่น 40000,40000
T056B030BE40G262,ธนาคารออมสิน,อพปร. อบต.ดูนสาด ต.ดูนสาด อ.กระนวน จ.ขอนแก่น 40170,40170
T027B030BE74G262,ธนาคารออมสิน,สถาบันการเงินธนาคารหมู่บ้านบ้านท่าเสา  1/2 หมู่ที่ 1 ต.ท่าเสา อ.กระทุ่มแบน จ.สมุทรสาคร 74110,74110
T088B030BE30G262,ธนาคารออมสิน,บ้านคุณชัยญา ตาลพุดซา 72 หมู่ 9 ถ.ขามทะเลสอ-โคกสูง ต.พุดซา อ.เมือง จ.นครราชสีมา 30000,30000
T081B030BE30G262,ธนาคารออมสิน,7-Eleven สาขาแฟลตปาริชาติ (0971)  802/691-694 ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,30000
T042B030BE31G262,ธนาคารออมสิน,7-Eleven สาขากระสัง (8463)  ที่ดินเปล่า ถ.เทศบาล 1 ต.กระสัง อ.กระสัง จ.บุรีรัมย์ 31160,31160
T023B030BE31G262,ธนาคารออมสิน,ร้านรักบ้านเกิด 14 หมู่ 2 ต.ทุ่งกระเต็น อ.หนองกี่ จ.บุรีรัมย์ 31210,31210
T011B030BE13G262,ธนาคารออมสิน,ตลาดมารวย หทัยราษฎร์ 54 ซ.หทัยราษฎร์ 54 ถ.หทัยราษฎร์ ต.บึงคำพร้อย อ.ลำลูกกา จ.ปทุมธานี 12150,12150
T092B030B531G262,ธนาคารออมสิน,ธนาคารออมสิน สาขาเสาไห้(G2) 108 หมู่ที่ 5 ต.เสาไห้ อ.เสาไห้ จ.สระบุรี 18160 0-3639-1109 ,18160
T057B030BE30G262,ธนาคารออมสิน,ห้างสรรพสินค้าบิ๊กซี สาขาสีคิ้ว หมู่ 9 ต.สีคิ้ว ต.สีคิ้ว จ.นครราชสีมา 30140,30140
T006B030BE67G262,ธนาคารออมสิน,บ้านบอยบ้านติ้ว 222/3 ม.3 ต.บ้านติ้ว อ.หล่มสัก จ.เพชรบูรณ์ 67110,67110
T028B030BE36G262,ธนาคารออมสิน,ห้างหุ้นส่วนจำกัด ชลพัทธ์การเกษตร 299 หมู่ 10 ต.นางแดด อ.หนองบัวแดง จ.ชัยภูมิ 36210,36210
T033B030BE64G262,ธนาคารออมสิน,7-Eleven สาขาบ้านสวนสุโขทัย (8993)  ที่ดินเปล่า ต.บ้านสวน อ.เมือง จ.สุโขทัย 64000,64000
T021B030BE64G262,ธนาคารออมสิน,สี่แยกดอนโก 84/3 หมู่ 5 ต.ราวต้นจันทร์ อ.ศรีสำโรง จ.สุโขทัย 64120,64120
T003B030BE38G262,ธนาคารออมสิน,สำนักงานเทศบาลตำบลศรีวิไล  เลขที่ 600 ถ.บึงกาฬ - พังโคน ต. หนองหลวง อ.ศรีวิไล  จ.หนองคาย 43120,43120
T023B030BE48G262,ธนาคารออมสิน,7-Eleven สาขาปตท.พระธาตุเรณูนคร (11087) ที่ดินเปล่า ต.เรณู อ.เรณูนคร จ.นครพนม 48170,48170
T023B030BE65G262,ธนาคารออมสิน,ท๊อปมาร์ท สาขา 34 (หัวรอ) 99/4 ต.หัวรอ อ.เมือง จ.พิษณุโลก 65000,65000
T077B030BE65G262,ธนาคารออมสิน,7-Eleven สาขาชาติตระการ (8196)  53/4-5 ม.5 ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก 65170,65170
T029B030BE47G262,ธนาคารออมสิน,ที่ว่าการอำเภอโพนนาแก้ว  บ้านพักข้าราชการปกครอง อ.โพนนาแก้ว จ.สกลนคร 47230,47230
T092B0301073G262,ธนาคารออมสิน,หน่วยให้บริการหมื่นไวย(G2) 517/137 ถ.มิตรภาพ-หนองคาย ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,30000
214536,BOC,สาขาขอนแก่น เครื่อง 1 ตลาดจอมพล 555/1-2 ห้อง A1-A2-A3 หมู่ 13 ถนนกสิกรทุ่งสร้าง ตำบลในเมือง อำเภอเมือง จังหวัดขอนแก่น,40000
257726,BOC,ธนาคารจีน สาขานครราชสีมา เครื่อง 1  440/9-11 ถ.มิตรภาพ-หนองคาย ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา,30000
98251815653360,ธนาคารอาคารสงเคราะห์,สาขาภูเก็ต 59/45-47  ถนนบางกอก ตำบลตลาดเหนือ  อำเภอเมือง จังหวัดภูเก็ต 83000,83000
98251819673658,ธนาคารอาคารสงเคราะห์,"สาขาสตูล  24,26 ถนนบุรีวานิช ตำบลพิมาน อำเภอเมือง จังหวัดสตูล 91000",91000
98251819673660,ธนาคารอาคารสงเคราะห์,สาขาปัตตานี  60/1-2 ถนนยะรัง ตำบลอาเนาะรู อำเภอเมือง จังหวัดปัตตานี 94000,94000
98251819673662,ธนาคารอาคารสงเคราะห์,สาขานครศรีธรรมราช 9/8 หมู่ 7 ตำบลนาสาร อำเภอพระพรหม จังหวัดนครศรีธรรมราช 80000,80000
